date,time,door_state,sphone_signal,label,type,hour,minute,second,delta_time
22-Apr-25,17:42:03,open,0,0,normal,17,42,3,0.0
22-Apr-25,17:42:41,closed,0,0,normal,17,42,41,38.0
22-Apr-25,17:42:41,closed,0,0,normal,17,42,41,0.0
22-Apr-25,17:43:30,closed,0,0,normal,17,43,30,49.0
22-Apr-25,17:43:30,closed,0,0,normal,17,43,30,0.0
22-Apr-25,17:44:16,open,0,0,normal,17,44,16,46.0
22-Apr-25,17:44:16,open,0,0,normal,17,44,16,0.0
22-Apr-25,17:44:54,open,0,0,normal,17,44,54,38.0
22-Apr-25,17:44:54,open,0,0,normal,17,44,54,0.0
22-Apr-25,17:45:54,closed,0,0,normal,17,45,54,60.0
22-Apr-25,17:45:54,closed,0,0,normal,17,45,54,0.0
22-Apr-25,17:46:33,open,0,0,normal,17,46,33,39.0
22-Apr-25,17:46:33,open,0,0,normal,17,46,33,0.0
22-Apr-25,17:47:26,closed,0,0,normal,17,47,26,53.0
22-Apr-25,17:47:26,closed,0,0,normal,17,47,26,0.0
22-Apr-25,17:48:06,closed,0,0,normal,17,48,6,40.0
22-Apr-25,17:48:06,closed,0,0,normal,17,48,6,0.0
22-Apr-25,17:48:49,open,0,0,normal,17,48,49,43.0
22-Apr-25,17:48:49,open,0,0,normal,17,48,49,0.0
22-Apr-25,17:49:21,closed,0,0,normal,17,49,21,32.0
22-Apr-25,17:49:21,closed,0,0,normal,17,49,21,0.0
22-Apr-25,17:50:18,open,0,0,normal,17,50,18,57.0
22-Apr-25,17:50:18,open,0,0,normal,17,50,18,0.0
22-Apr-25,17:51:07,open,0,0,normal,17,51,7,49.0
22-Apr-25,17:51:07,open,0,0,normal,17,51,7,0.0
22-Apr-25,17:51:43,closed,0,0,normal,17,51,43,36.0
22-Apr-25,17:51:43,closed,0,0,normal,17,51,43,0.0
22-Apr-25,17:52:30,closed,0,0,normal,17,52,30,47.0
22-Apr-25,17:52:30,closed,0,0,normal,17,52,30,0.0
22-Apr-25,17:53:06,closed,0,0,normal,17,53,6,36.0
22-Apr-25,17:53:06,closed,0,0,normal,17,53,6,0.0
22-Apr-25,17:53:36,closed,0,0,normal,17,53,36,30.0
22-Apr-25,17:53:36,closed,0,0,normal,17,53,36,0.0
22-Apr-25,17:54:29,closed,0,0,normal,17,54,29,53.0
22-Apr-25,17:54:29,closed,0,0,normal,17,54,29,0.0
22-Apr-25,17:55:22,closed,0,0,normal,17,55,22,53.0
22-Apr-25,17:55:22,closed,0,0,normal,17,55,22,0.0
22-Apr-25,17:55:52,open,0,0,normal,17,55,52,30.0
22-Apr-25,17:55:52,open,0,0,normal,17,55,52,0.0
22-Apr-25,17:56:36,closed,0,0,normal,17,56,36,44.0
22-Apr-25,17:56:36,closed,0,0,normal,17,56,36,0.0
22-Apr-25,17:57:26,closed,0,0,normal,17,57,26,50.0
22-Apr-25,17:57:26,closed,0,0,normal,17,57,26,0.0
22-Apr-25,17:58:05,closed,0,0,normal,17,58,5,39.0
22-Apr-25,17:58:05,closed,0,0,normal,17,58,5,0.0
22-Apr-25,17:58:36,closed,0,0,normal,17,58,36,31.0
22-Apr-25,17:58:36,closed,0,0,normal,17,58,36,0.0
22-Apr-25,17:59:34,open,0,0,normal,17,59,34,58.0
22-Apr-25,17:59:34,open,0,0,normal,17,59,34,0.0
22-Apr-25,18:00:06,closed,0,0,normal,18,0,6,32.0
22-Apr-25,18:00:06,closed,0,0,normal,18,0,6,0.0
22-Apr-25,18:00:55,closed,0,0,normal,18,0,55,49.0
22-Apr-25,18:00:55,closed,0,0,normal,18,0,55,0.0
22-Apr-25,18:01:55,open,0,0,normal,18,1,55,60.0
22-Apr-25,18:01:55,open,0,0,normal,18,1,55,0.0
22-Apr-25,18:02:42,closed,0,0,normal,18,2,42,47.0
22-Apr-25,18:02:42,closed,0,0,normal,18,2,42,0.0
22-Apr-25,18:03:12,open,0,0,normal,18,3,12,30.0
22-Apr-25,18:03:12,open,0,0,normal,18,3,12,0.0
22-Apr-25,18:04:08,closed,0,0,normal,18,4,8,56.0
22-Apr-25,18:04:08,closed,0,0,normal,18,4,8,0.0
22-Apr-25,18:05:04,open,0,0,normal,18,5,4,56.0
22-Apr-25,18:05:04,open,0,0,normal,18,5,4,0.0
22-Apr-25,18:05:39,open,0,0,normal,18,5,39,35.0
22-Apr-25,18:05:39,open,0,0,normal,18,5,39,0.0
22-Apr-25,18:06:21,open,0,0,normal,18,6,21,42.0
22-Apr-25,18:06:21,open,0,0,normal,18,6,21,0.0
22-Apr-25,18:07:06,open,0,0,normal,18,7,6,45.0
22-Apr-25,18:07:06,open,0,0,normal,18,7,6,0.0
22-Apr-25,18:08:01,open,0,0,normal,18,8,1,55.0
22-Apr-25,18:08:01,open,0,0,normal,18,8,1,0.0
22-Apr-25,18:08:31,closed,0,0,normal,18,8,31,30.0
22-Apr-25,18:08:31,closed,0,0,normal,18,8,31,0.0
22-Apr-25,18:09:17,closed,0,0,normal,18,9,17,46.0
22-Apr-25,18:09:17,closed,0,0,normal,18,9,17,0.0
22-Apr-25,18:10:03,closed,0,0,normal,18,10,3,46.0
22-Apr-25,18:10:03,closed,0,0,normal,18,10,3,0.0
22-Apr-25,18:10:40,open,0,0,normal,18,10,40,37.0
22-Apr-25,18:10:40,open,0,0,normal,18,10,40,0.0
22-Apr-25,18:11:40,open,0,0,normal,18,11,40,60.0
22-Apr-25,18:11:40,open,0,0,normal,18,11,40,0.0
22-Apr-25,18:12:27,closed,0,0,normal,18,12,27,47.0
22-Apr-25,18:12:27,closed,0,0,normal,18,12,27,0.0
22-Apr-25,18:12:59,closed,0,0,normal,18,12,59,32.0
22-Apr-25,18:12:59,closed,0,0,normal,18,12,59,0.0
22-Apr-25,18:13:29,open,0,0,normal,18,13,29,30.0
22-Apr-25,18:13:29,open,0,0,normal,18,13,29,0.0
22-Apr-25,18:14:20,closed,0,0,normal,18,14,20,51.0
22-Apr-25,18:14:20,closed,0,0,normal,18,14,20,0.0
22-Apr-25,18:14:50,open,0,0,normal,18,14,50,30.0
22-Apr-25,18:14:50,open,0,0,normal,18,14,50,0.0
22-Apr-25,18:15:35,open,0,0,normal,18,15,35,45.0
22-Apr-25,18:15:35,open,0,0,normal,18,15,35,0.0
22-Apr-25,18:16:31,closed,0,0,normal,18,16,31,56.0
22-Apr-25,18:16:31,closed,0,0,normal,18,16,31,0.0
22-Apr-25,18:17:08,closed,0,0,normal,18,17,8,37.0
22-Apr-25,18:17:08,closed,0,0,normal,18,17,8,0.0
22-Apr-25,18:17:45,open,0,0,normal,18,17,45,37.0
22-Apr-25,18:17:45,open,0,0,normal,18,17,45,0.0
22-Apr-25,18:18:42,closed,0,0,normal,18,18,42,57.0
22-Apr-25,18:18:42,closed,0,0,normal,18,18,42,0.0
22-Apr-25,18:19:41,open,0,0,normal,18,19,41,59.0
22-Apr-25,18:19:41,open,0,0,normal,18,19,41,0.0
22-Apr-25,18:20:12,closed,0,0,normal,18,20,12,31.0
22-Apr-25,18:20:12,closed,0,0,normal,18,20,12,0.0
22-Apr-25,18:20:51,open,0,0,normal,18,20,51,39.0
22-Apr-25,18:20:51,open,0,0,normal,18,20,51,0.0
22-Apr-25,18:21:30,open,0,0,normal,18,21,30,39.0
22-Apr-25,18:21:30,open,0,0,normal,18,21,30,0.0
22-Apr-25,18:22:17,open,0,0,normal,18,22,17,47.0
22-Apr-25,18:22:17,open,0,0,normal,18,22,17,0.0
22-Apr-25,18:22:49,closed,0,0,normal,18,22,49,32.0
22-Apr-25,18:22:49,closed,0,0,normal,18,22,49,0.0
22-Apr-25,18:23:19,closed,0,0,normal,18,23,19,30.0
22-Apr-25,18:23:19,closed,0,0,normal,18,23,19,0.0
22-Apr-25,18:24:12,closed,0,0,normal,18,24,12,53.0
22-Apr-25,18:24:12,closed,0,0,normal,18,24,12,0.0
22-Apr-25,18:25:11,open,0,0,normal,18,25,11,59.0
22-Apr-25,18:25:11,open,0,0,normal,18,25,11,0.0
22-Apr-25,18:26:04,open,0,0,normal,18,26,4,53.0
22-Apr-25,18:26:04,open,0,0,normal,18,26,4,0.0
22-Apr-25,18:26:56,open,0,0,normal,18,26,56,52.0
22-Apr-25,18:26:56,open,0,0,normal,18,26,56,0.0
22-Apr-25,18:27:44,open,0,0,normal,18,27,44,48.0
22-Apr-25,18:27:44,open,0,0,normal,18,27,44,0.0
22-Apr-25,18:28:33,closed,0,0,normal,18,28,33,49.0
22-Apr-25,18:28:33,closed,0,0,normal,18,28,33,0.0
22-Apr-25,18:29:32,open,0,0,normal,18,29,32,59.0
22-Apr-25,18:29:32,open,0,0,normal,18,29,32,0.0
22-Apr-25,18:30:10,open,0,0,normal,18,30,10,38.0
22-Apr-25,18:30:10,open,0,0,normal,18,30,10,0.0
22-Apr-25,18:30:52,open,0,0,normal,18,30,52,42.0
22-Apr-25,18:30:52,open,0,0,normal,18,30,52,0.0
22-Apr-25,18:31:33,open,0,0,normal,18,31,33,41.0
22-Apr-25,18:31:33,open,0,0,normal,18,31,33,0.0
22-Apr-25,18:32:09,open,0,0,normal,18,32,9,36.0
22-Apr-25,18:32:09,open,0,0,normal,18,32,9,0.0
22-Apr-25,18:32:41,open,0,0,normal,18,32,41,32.0
22-Apr-25,18:32:41,open,0,0,normal,18,32,41,0.0
22-Apr-25,18:33:22,open,0,0,normal,18,33,22,41.0
22-Apr-25,18:33:22,open,0,0,normal,18,33,22,0.0
22-Apr-25,18:33:55,closed,0,0,normal,18,33,55,33.0
22-Apr-25,18:33:55,closed,0,0,normal,18,33,55,0.0
22-Apr-25,18:34:32,open,0,0,normal,18,34,32,37.0
22-Apr-25,18:34:32,open,0,0,normal,18,34,32,0.0
22-Apr-25,18:35:25,open,0,0,normal,18,35,25,53.0
22-Apr-25,18:35:25,open,0,0,normal,18,35,25,0.0
22-Apr-25,18:36:17,closed,0,0,normal,18,36,17,52.0
22-Apr-25,18:36:17,closed,0,0,normal,18,36,17,0.0
22-Apr-25,18:37:17,open,0,0,normal,18,37,17,60.0
22-Apr-25,18:37:17,open,0,0,normal,18,37,17,0.0
22-Apr-25,18:38:10,open,0,0,normal,18,38,10,53.0
22-Apr-25,18:38:10,open,0,0,normal,18,38,10,0.0
22-Apr-25,18:38:50,open,0,0,normal,18,38,50,40.0
22-Apr-25,18:38:50,open,0,0,normal,18,38,50,0.0
22-Apr-25,18:39:47,closed,0,0,normal,18,39,47,57.0
22-Apr-25,18:39:47,closed,0,0,normal,18,39,47,0.0
22-Apr-25,18:40:20,closed,0,0,normal,18,40,20,33.0
22-Apr-25,18:40:20,closed,0,0,normal,18,40,20,0.0
22-Apr-25,18:41:04,open,0,0,normal,18,41,4,44.0
22-Apr-25,18:41:04,open,0,0,normal,18,41,4,0.0
22-Apr-25,18:41:40,open,0,0,normal,18,41,40,36.0
22-Apr-25,18:41:40,open,0,0,normal,18,41,40,0.0
22-Apr-25,18:42:29,open,0,0,normal,18,42,29,49.0
22-Apr-25,18:42:29,open,0,0,normal,18,42,29,0.0
22-Apr-25,18:43:24,closed,0,0,normal,18,43,24,55.0
22-Apr-25,18:43:24,closed,0,0,normal,18,43,24,0.0
22-Apr-25,18:43:57,closed,0,0,normal,18,43,57,33.0
22-Apr-25,18:43:57,closed,0,0,normal,18,43,57,0.0
22-Apr-25,18:44:39,closed,0,0,normal,18,44,39,42.0
22-Apr-25,18:44:39,closed,0,0,normal,18,44,39,0.0
22-Apr-25,18:45:14,open,0,0,normal,18,45,14,35.0
22-Apr-25,18:45:14,open,0,0,normal,18,45,14,0.0
22-Apr-25,18:46:02,closed,0,0,normal,18,46,2,48.0
22-Apr-25,18:46:02,closed,0,0,normal,18,46,2,0.0
22-Apr-25,18:46:57,open,0,0,normal,18,46,57,55.0
22-Apr-25,18:46:57,open,0,0,normal,18,46,57,0.0
22-Apr-25,18:47:36,open,0,0,normal,18,47,36,39.0
22-Apr-25,18:47:36,open,0,0,normal,18,47,36,0.0
22-Apr-25,18:48:13,open,0,0,normal,18,48,13,37.0
22-Apr-25,18:48:13,open,0,0,normal,18,48,13,0.0
22-Apr-25,18:49:06,open,0,0,normal,18,49,6,53.0
22-Apr-25,18:49:06,open,0,0,normal,18,49,6,0.0
22-Apr-25,18:49:39,open,0,0,normal,18,49,39,33.0
22-Apr-25,18:49:39,open,0,0,normal,18,49,39,0.0
22-Apr-25,18:50:32,closed,0,0,normal,18,50,32,53.0
22-Apr-25,18:50:32,closed,0,0,normal,18,50,32,0.0
22-Apr-25,18:51:30,closed,0,0,normal,18,51,30,58.0
22-Apr-25,18:51:30,closed,0,0,normal,18,51,30,0.0
22-Apr-25,18:52:17,closed,0,0,normal,18,52,17,47.0
22-Apr-25,18:52:17,closed,0,0,normal,18,52,17,0.0
22-Apr-25,18:53:11,closed,0,0,normal,18,53,11,54.0
22-Apr-25,18:53:11,closed,0,0,normal,18,53,11,0.0
22-Apr-25,18:54:09,open,0,0,normal,18,54,9,58.0
22-Apr-25,18:54:09,open,0,0,normal,18,54,9,0.0
22-Apr-25,18:54:55,closed,0,0,normal,18,54,55,46.0
22-Apr-25,18:54:55,closed,0,0,normal,18,54,55,0.0
22-Apr-25,18:55:50,closed,0,0,normal,18,55,50,55.0
22-Apr-25,18:55:50,closed,0,0,normal,18,55,50,0.0
22-Apr-25,18:56:49,closed,0,0,normal,18,56,49,59.0
22-Apr-25,18:56:49,closed,0,0,normal,18,56,49,0.0
22-Apr-25,18:57:30,closed,0,0,normal,18,57,30,41.0
22-Apr-25,18:57:30,closed,0,0,normal,18,57,30,0.0
22-Apr-25,18:58:06,open,0,0,normal,18,58,6,36.0
22-Apr-25,18:58:06,open,0,0,normal,18,58,6,0.0
22-Apr-25,18:58:48,open,0,0,normal,18,58,48,42.0
22-Apr-25,18:58:48,open,0,0,normal,18,58,48,0.0
22-Apr-25,18:59:46,closed,0,0,normal,18,59,46,58.0
22-Apr-25,18:59:46,closed,0,0,normal,18,59,46,0.0
22-Apr-25,19:00:39,open,0,0,normal,19,0,39,53.0
22-Apr-25,19:00:39,open,0,0,normal,19,0,39,0.0
22-Apr-25,19:00:39,open,0,0,normal,19,0,39,0.0
22-Apr-25,19:00:39,open,0,0,normal,19,0,39,0.0
22-Apr-25,19:01:19,closed,0,0,normal,19,1,19,40.0
22-Apr-25,19:01:19,closed,0,0,normal,19,1,19,0.0
22-Apr-25,19:01:19,closed,0,0,normal,19,1,19,0.0
22-Apr-25,19:01:19,closed,0,0,normal,19,1,19,0.0
22-Apr-25,19:02:03,open,0,0,normal,19,2,3,44.0
22-Apr-25,19:02:03,open,0,0,normal,19,2,3,0.0
22-Apr-25,19:02:03,open,0,0,normal,19,2,3,0.0
22-Apr-25,19:02:03,open,0,0,normal,19,2,3,0.0
22-Apr-25,19:02:55,closed,0,0,normal,19,2,55,52.0
22-Apr-25,19:02:55,closed,0,0,normal,19,2,55,0.0
22-Apr-25,19:02:55,closed,0,0,normal,19,2,55,0.0
22-Apr-25,19:02:55,closed,0,0,normal,19,2,55,0.0
22-Apr-25,19:03:27,closed,0,0,normal,19,3,27,32.0
22-Apr-25,19:03:27,closed,0,0,normal,19,3,27,0.0
22-Apr-25,19:03:27,closed,0,0,normal,19,3,27,0.0
22-Apr-25,19:03:27,closed,0,0,normal,19,3,27,0.0
22-Apr-25,19:04:09,closed,0,0,normal,19,4,9,42.0
22-Apr-25,19:04:09,closed,0,0,normal,19,4,9,0.0
22-Apr-25,19:04:09,closed,0,0,normal,19,4,9,0.0
22-Apr-25,19:04:09,closed,0,0,normal,19,4,9,0.0
22-Apr-25,19:05:09,open,0,0,normal,19,5,9,60.0
22-Apr-25,19:05:09,open,0,0,normal,19,5,9,0.0
22-Apr-25,19:05:09,open,0,0,normal,19,5,9,0.0
22-Apr-25,19:05:09,open,0,0,normal,19,5,9,0.0
22-Apr-25,19:05:48,closed,0,0,normal,19,5,48,39.0
22-Apr-25,19:05:48,closed,0,0,normal,19,5,48,0.0
22-Apr-25,19:05:48,closed,0,0,normal,19,5,48,0.0
22-Apr-25,19:05:48,closed,0,0,normal,19,5,48,0.0
22-Apr-25,19:10:21,closed,0,0,normal,19,10,21,273.0
22-Apr-25,19:10:21,closed,0,0,normal,19,10,21,0.0
22-Apr-25,19:10:21,closed,0,0,normal,19,10,21,0.0
22-Apr-25,19:10:21,closed,0,0,normal,19,10,21,0.0
22-Apr-25,19:11:01,closed,0,0,normal,19,11,1,40.0
22-Apr-25,19:11:01,closed,0,0,normal,19,11,1,0.0
22-Apr-25,19:11:01,closed,0,0,normal,19,11,1,0.0
22-Apr-25,19:11:01,closed,0,0,normal,19,11,1,0.0
22-Apr-25,19:11:53,open,0,0,normal,19,11,53,52.0
22-Apr-25,19:11:53,open,0,0,normal,19,11,53,0.0
22-Apr-25,19:11:53,open,0,0,normal,19,11,53,0.0
22-Apr-25,19:11:53,open,0,0,normal,19,11,53,0.0
22-Apr-25,19:12:28,open,0,0,normal,19,12,28,35.0
22-Apr-25,19:12:28,open,0,0,normal,19,12,28,0.0
22-Apr-25,19:12:29,open,0,0,normal,19,12,29,1.0
22-Apr-25,19:12:29,open,0,0,normal,19,12,29,0.0
22-Apr-25,19:13:19,open,0,0,normal,19,13,19,50.0
22-Apr-25,19:13:19,open,0,0,normal,19,13,19,0.0
22-Apr-25,19:13:19,open,0,0,normal,19,13,19,0.0
22-Apr-25,19:13:19,open,0,0,normal,19,13,19,0.0
22-Apr-25,19:14:17,closed,0,0,normal,19,14,17,58.0
22-Apr-25,19:14:17,closed,0,0,normal,19,14,17,0.0
22-Apr-25,19:14:17,closed,0,0,normal,19,14,17,0.0
22-Apr-25,19:14:17,closed,0,0,normal,19,14,17,0.0
22-Apr-25,19:14:57,open,0,0,normal,19,14,57,40.0
22-Apr-25,19:14:57,open,0,0,normal,19,14,57,0.0
22-Apr-25,19:14:57,open,0,0,normal,19,14,57,0.0
22-Apr-25,19:14:57,open,0,0,normal,19,14,57,0.0
22-Apr-25,19:15:42,open,0,0,normal,19,15,42,45.0
22-Apr-25,19:15:42,open,0,0,normal,19,15,42,0.0
22-Apr-25,19:15:42,open,0,0,normal,19,15,42,0.0
22-Apr-25,19:15:42,open,0,0,normal,19,15,42,0.0
22-Apr-25,19:16:00,open,0,0,normal,19,16,0,18.0
22-Apr-25,19:16:00,open,0,0,normal,19,16,0,0.0
22-Apr-25,19:16:00,open,0,0,normal,19,16,0,0.0
22-Apr-25,19:16:00,open,0,0,normal,19,16,0,0.0
22-Apr-25,19:16:24,closed,0,0,normal,19,16,24,24.0
22-Apr-25,19:16:24,closed,0,0,normal,19,16,24,0.0
22-Apr-25,19:16:24,closed,0,0,normal,19,16,24,0.0
22-Apr-25,19:16:24,closed,0,0,normal,19,16,24,0.0
22-Apr-25,19:17:02,open,0,0,normal,19,17,2,38.0
22-Apr-25,19:17:02,open,0,0,normal,19,17,2,0.0
22-Apr-25,19:17:02,open,0,0,normal,19,17,2,0.0
22-Apr-25,19:17:02,open,0,0,normal,19,17,2,0.0
22-Apr-25,19:17:56,closed,0,0,normal,19,17,56,54.0
22-Apr-25,19:17:56,closed,0,0,normal,19,17,56,0.0
22-Apr-25,19:17:56,closed,0,0,normal,19,17,56,0.0
22-Apr-25,19:17:56,closed,0,0,normal,19,17,56,0.0
22-Apr-25,19:18:38,closed,0,0,normal,19,18,38,42.0
22-Apr-25,19:18:38,closed,0,0,normal,19,18,38,0.0
22-Apr-25,19:18:38,closed,0,0,normal,19,18,38,0.0
22-Apr-25,19:18:38,closed,0,0,normal,19,18,38,0.0
22-Apr-25,19:19:34,open,0,0,normal,19,19,34,56.0
22-Apr-25,19:19:34,open,0,0,normal,19,19,34,0.0
22-Apr-25,19:19:34,open,0,0,normal,19,19,34,0.0
22-Apr-25,19:19:34,open,0,0,normal,19,19,34,0.0
22-Apr-25,19:20:33,open,0,0,normal,19,20,33,59.0
22-Apr-25,19:20:33,open,0,0,normal,19,20,33,0.0
22-Apr-25,19:20:33,open,0,0,normal,19,20,33,0.0
22-Apr-25,19:20:33,open,0,0,normal,19,20,33,0.0
22-Apr-25,19:21:15,closed,0,0,normal,19,21,15,42.0
22-Apr-25,19:21:15,closed,0,0,normal,19,21,15,0.0
22-Apr-25,19:21:15,closed,0,0,normal,19,21,15,0.0
22-Apr-25,19:21:15,closed,0,0,normal,19,21,15,0.0
22-Apr-25,19:21:52,open,0,0,normal,19,21,52,37.0
22-Apr-25,19:21:52,open,0,0,normal,19,21,52,0.0
22-Apr-25,19:21:52,open,0,0,normal,19,21,52,0.0
22-Apr-25,19:21:52,open,0,0,normal,19,21,52,0.0
22-Apr-25,19:22:35,open,0,0,normal,19,22,35,43.0
22-Apr-25,19:22:35,open,0,0,normal,19,22,35,0.0
22-Apr-25,19:22:35,open,0,0,normal,19,22,35,0.0
22-Apr-25,19:22:35,open,0,0,normal,19,22,35,0.0
22-Apr-25,19:23:35,open,0,0,normal,19,23,35,60.0
22-Apr-25,19:23:35,open,0,0,normal,19,23,35,0.0
22-Apr-25,19:23:35,open,0,0,normal,19,23,35,0.0
22-Apr-25,19:23:35,open,0,0,normal,19,23,35,0.0
22-Apr-25,19:24:20,closed,0,0,normal,19,24,20,45.0
22-Apr-25,19:24:20,closed,0,0,normal,19,24,20,0.0
22-Apr-25,19:24:20,closed,0,0,normal,19,24,20,0.0
22-Apr-25,19:24:20,closed,0,0,normal,19,24,20,0.0
22-Apr-25,19:25:15,open,0,0,normal,19,25,15,55.0
22-Apr-25,19:25:15,open,0,0,normal,19,25,15,0.0
22-Apr-25,19:25:15,open,0,0,normal,19,25,15,0.0
22-Apr-25,19:25:15,open,0,0,normal,19,25,15,0.0
22-Apr-25,19:25:46,open,0,0,normal,19,25,46,31.0
22-Apr-25,19:25:46,open,0,0,normal,19,25,46,0.0
22-Apr-25,19:25:46,open,0,0,normal,19,25,46,0.0
22-Apr-25,19:25:46,open,0,0,normal,19,25,46,0.0
22-Apr-25,19:26:18,open,0,0,normal,19,26,18,32.0
22-Apr-25,19:26:18,open,0,0,normal,19,26,18,0.0
22-Apr-25,19:26:18,open,0,0,normal,19,26,18,0.0
22-Apr-25,19:26:18,open,0,0,normal,19,26,18,0.0
22-Apr-25,19:26:48,open,0,0,normal,19,26,48,30.0
22-Apr-25,19:26:48,open,0,0,normal,19,26,48,0.0
22-Apr-25,19:26:48,open,0,0,normal,19,26,48,0.0
22-Apr-25,19:26:48,open,0,0,normal,19,26,48,0.0
22-Apr-25,19:27:46,open,0,0,normal,19,27,46,58.0
22-Apr-25,19:27:46,open,0,0,normal,19,27,46,0.0
22-Apr-25,19:27:46,open,0,0,normal,19,27,46,0.0
22-Apr-25,19:27:46,open,0,0,normal,19,27,46,0.0
22-Apr-25,19:28:33,open,0,0,normal,19,28,33,47.0
22-Apr-25,19:28:33,open,0,0,normal,19,28,33,0.0
22-Apr-25,19:28:34,open,0,0,normal,19,28,34,1.0
22-Apr-25,19:28:34,open,0,0,normal,19,28,34,0.0
22-Apr-25,19:29:21,open,0,0,normal,19,29,21,47.0
22-Apr-25,19:29:21,open,0,0,normal,19,29,21,0.0
22-Apr-25,19:29:21,open,0,0,normal,19,29,21,0.0
22-Apr-25,19:29:21,open,0,0,normal,19,29,21,0.0
22-Apr-25,19:30:18,open,0,0,normal,19,30,18,57.0
22-Apr-25,19:30:18,open,0,0,normal,19,30,18,0.0
22-Apr-25,19:30:18,open,0,0,normal,19,30,18,0.0
22-Apr-25,19:30:18,open,0,0,normal,19,30,18,0.0
22-Apr-25,19:31:05,closed,0,0,normal,19,31,5,47.0
22-Apr-25,19:31:05,closed,0,0,normal,19,31,5,0.0
22-Apr-25,19:31:05,closed,0,0,normal,19,31,5,0.0
22-Apr-25,19:31:05,closed,0,0,normal,19,31,5,0.0
22-Apr-25,19:32:05,open,0,0,normal,19,32,5,60.0
22-Apr-25,19:32:05,open,0,0,normal,19,32,5,0.0
22-Apr-25,19:32:05,open,0,0,normal,19,32,5,0.0
22-Apr-25,19:32:05,open,0,0,normal,19,32,5,0.0
22-Apr-25,19:32:58,open,0,0,normal,19,32,58,53.0
22-Apr-25,19:32:58,open,0,0,normal,19,32,58,0.0
22-Apr-25,19:32:58,open,0,0,normal,19,32,58,0.0
22-Apr-25,19:32:58,open,0,0,normal,19,32,58,0.0
22-Apr-25,19:33:52,open,0,0,normal,19,33,52,54.0
22-Apr-25,19:33:52,open,0,0,normal,19,33,52,0.0
22-Apr-25,19:33:52,open,0,0,normal,19,33,52,0.0
22-Apr-25,19:33:52,open,0,0,normal,19,33,52,0.0
22-Apr-25,19:34:27,closed,0,0,normal,19,34,27,35.0
22-Apr-25,19:34:27,closed,0,0,normal,19,34,27,0.0
22-Apr-25,19:34:27,closed,0,0,normal,19,34,27,0.0
22-Apr-25,19:34:27,closed,0,0,normal,19,34,27,0.0
22-Apr-25,19:35:17,closed,0,0,normal,19,35,17,50.0
22-Apr-25,19:35:17,closed,0,0,normal,19,35,17,0.0
22-Apr-25,19:35:17,closed,0,0,normal,19,35,17,0.0
22-Apr-25,19:35:17,closed,0,0,normal,19,35,17,0.0
22-Apr-25,19:35:59,open,0,0,normal,19,35,59,42.0
22-Apr-25,19:35:59,open,0,0,normal,19,35,59,0.0
22-Apr-25,19:35:59,open,0,0,normal,19,35,59,0.0
22-Apr-25,19:35:59,open,0,0,normal,19,35,59,0.0
22-Apr-25,19:36:42,open,0,0,normal,19,36,42,43.0
22-Apr-25,19:36:42,open,0,0,normal,19,36,42,0.0
22-Apr-25,19:36:42,open,0,0,normal,19,36,42,0.0
22-Apr-25,19:36:42,open,0,0,normal,19,36,42,0.0
22-Apr-25,19:37:18,closed,0,0,normal,19,37,18,36.0
22-Apr-25,19:37:18,closed,0,0,normal,19,37,18,0.0
22-Apr-25,19:37:18,closed,0,0,normal,19,37,18,0.0
22-Apr-25,19:37:18,closed,0,0,normal,19,37,18,0.0
22-Apr-25,19:37:50,closed,0,0,normal,19,37,50,32.0
22-Apr-25,19:37:50,closed,0,0,normal,19,37,50,0.0
22-Apr-25,19:37:50,closed,0,0,normal,19,37,50,0.0
22-Apr-25,19:37:50,closed,0,0,normal,19,37,50,0.0
22-Apr-25,19:38:50,closed,0,0,normal,19,38,50,60.0
22-Apr-25,19:38:50,closed,0,0,normal,19,38,50,0.0
22-Apr-25,19:38:50,closed,0,0,normal,19,38,50,0.0
22-Apr-25,19:38:50,closed,0,0,normal,19,38,50,0.0
22-Apr-25,19:39:27,open,0,0,normal,19,39,27,37.0
22-Apr-25,19:39:27,open,0,0,normal,19,39,27,0.0
22-Apr-25,19:39:27,open,0,0,normal,19,39,27,0.0
22-Apr-25,19:39:27,open,0,0,normal,19,39,27,0.0
22-Apr-25,19:40:16,closed,0,0,normal,19,40,16,49.0
22-Apr-25,19:40:16,closed,0,0,normal,19,40,16,0.0
22-Apr-25,19:40:16,closed,0,0,normal,19,40,16,0.0
22-Apr-25,19:40:16,closed,0,0,normal,19,40,16,0.0
22-Apr-25,19:41:06,closed,0,0,normal,19,41,6,50.0
22-Apr-25,19:41:06,closed,0,0,normal,19,41,6,0.0
22-Apr-25,19:41:06,closed,0,0,normal,19,41,6,0.0
22-Apr-25,19:41:06,closed,0,0,normal,19,41,6,0.0
22-Apr-25,19:41:37,open,0,0,normal,19,41,37,31.0
22-Apr-25,19:41:37,open,0,0,normal,19,41,37,0.0
22-Apr-25,19:41:37,open,0,0,normal,19,41,37,0.0
22-Apr-25,19:41:37,open,0,0,normal,19,41,37,0.0
22-Apr-25,19:42:08,closed,0,0,normal,19,42,8,31.0
22-Apr-25,19:42:08,closed,0,0,normal,19,42,8,0.0
22-Apr-25,19:42:08,closed,0,0,normal,19,42,8,0.0
22-Apr-25,19:42:08,closed,0,0,normal,19,42,8,0.0
