door_state,label,type,hour,minute,second,delta_time,weekday,door_state_encoded
closed,0,normal,19,4,9,0.0,1,0
open,0,normal,19,5,9,60.0,1,1
open,0,normal,19,5,9,0.0,1,1
open,0,normal,19,5,9,0.0,1,1
open,0,normal,19,5,9,0.0,1,1
closed,0,normal,19,5,48,39.0,1,0
closed,0,normal,19,5,48,0.0,1,0
closed,0,normal,19,5,48,0.0,1,0
closed,0,normal,19,5,48,0.0,1,0
closed,0,normal,19,10,21,273.0,1,0
closed,0,normal,19,10,21,0.0,1,0
closed,0,normal,19,10,21,0.0,1,0
closed,0,normal,19,10,21,0.0,1,0
closed,0,normal,19,11,1,40.0,1,0
closed,0,normal,19,11,1,0.0,1,0
closed,0,normal,19,11,1,0.0,1,0
closed,0,normal,19,11,1,0.0,1,0
open,0,normal,19,11,53,52.0,1,1
open,0,normal,19,11,53,0.0,1,1
open,0,normal,19,11,53,0.0,1,1
open,0,normal,19,11,53,0.0,1,1
open,0,normal,19,12,28,35.0,1,1
open,0,normal,19,12,28,0.0,1,1
open,0,normal,19,12,29,1.0,1,1
open,0,normal,19,12,29,0.0,1,1
open,0,normal,19,13,19,50.0,1,1
open,0,normal,19,13,19,0.0,1,1
open,0,normal,19,13,19,0.0,1,1
open,0,normal,19,13,19,0.0,1,1
closed,0,normal,19,14,17,58.0,1,0
closed,0,normal,19,14,17,0.0,1,0
closed,0,normal,19,14,17,0.0,1,0
closed,0,normal,19,14,17,0.0,1,0
open,0,normal,19,14,57,40.0,1,1
open,0,normal,19,14,57,0.0,1,1
open,0,normal,19,14,57,0.0,1,1
open,0,normal,19,14,57,0.0,1,1
open,0,normal,19,15,42,45.0,1,1
open,0,normal,19,15,42,0.0,1,1
open,0,normal,19,15,42,0.0,1,1
open,0,normal,19,15,42,0.0,1,1
open,0,normal,19,16,0,18.0,1,1
open,0,normal,19,16,0,0.0,1,1
open,0,normal,19,16,0,0.0,1,1
open,0,normal,19,16,0,0.0,1,1
closed,0,normal,19,16,24,24.0,1,0
closed,0,normal,19,16,24,0.0,1,0
closed,0,normal,19,16,24,0.0,1,0
closed,0,normal,19,16,24,0.0,1,0
open,0,normal,19,17,2,38.0,1,1
open,0,normal,19,17,2,0.0,1,1
open,0,normal,19,17,2,0.0,1,1
open,0,normal,19,17,2,0.0,1,1
closed,0,normal,19,17,56,54.0,1,0
closed,0,normal,19,17,56,0.0,1,0
closed,0,normal,19,17,56,0.0,1,0
closed,0,normal,19,17,56,0.0,1,0
closed,0,normal,19,18,38,42.0,1,0
closed,0,normal,19,18,38,0.0,1,0
closed,0,normal,19,18,38,0.0,1,0
closed,0,normal,19,18,38,0.0,1,0
open,0,normal,19,19,34,56.0,1,1
open,0,normal,19,19,34,0.0,1,1
open,0,normal,19,19,34,0.0,1,1
open,0,normal,19,19,34,0.0,1,1
open,0,normal,19,20,33,59.0,1,1
open,0,normal,19,20,33,0.0,1,1
open,0,normal,19,20,33,0.0,1,1
open,0,normal,19,20,33,0.0,1,1
closed,0,normal,19,21,15,42.0,1,0
closed,0,normal,19,21,15,0.0,1,0
closed,0,normal,19,21,15,0.0,1,0
closed,0,normal,19,21,15,0.0,1,0
open,0,normal,19,21,52,37.0,1,1
open,0,normal,19,21,52,0.0,1,1
open,0,normal,19,21,52,0.0,1,1
open,0,normal,19,21,52,0.0,1,1
open,0,normal,19,22,35,43.0,1,1
open,0,normal,19,22,35,0.0,1,1
open,0,normal,19,22,35,0.0,1,1
open,0,normal,19,22,35,0.0,1,1
open,0,normal,19,23,35,60.0,1,1
open,0,normal,19,23,35,0.0,1,1
open,0,normal,19,23,35,0.0,1,1
open,0,normal,19,23,35,0.0,1,1
closed,0,normal,19,24,20,45.0,1,0
closed,0,normal,19,24,20,0.0,1,0
closed,0,normal,19,24,20,0.0,1,0
closed,0,normal,19,24,20,0.0,1,0
open,0,normal,19,25,15,55.0,1,1
open,0,normal,19,25,15,0.0,1,1
open,0,normal,19,25,15,0.0,1,1
open,0,normal,19,25,15,0.0,1,1
open,0,normal,19,25,46,31.0,1,1
open,0,normal,19,25,46,0.0,1,1
open,0,normal,19,25,46,0.0,1,1
open,0,normal,19,25,46,0.0,1,1
open,0,normal,19,26,18,32.0,1,1
open,0,normal,19,26,18,0.0,1,1
open,0,normal,19,26,18,0.0,1,1
open,0,normal,19,26,18,0.0,1,1
open,0,normal,19,26,48,30.0,1,1
open,0,normal,19,26,48,0.0,1,1
open,0,normal,19,26,48,0.0,1,1
open,0,normal,19,26,48,0.0,1,1
open,0,normal,19,27,46,58.0,1,1
open,0,normal,19,27,46,0.0,1,1
open,0,normal,19,27,46,0.0,1,1
open,0,normal,19,27,46,0.0,1,1
open,0,normal,19,28,33,47.0,1,1
open,0,normal,19,28,33,0.0,1,1
open,0,normal,19,28,34,1.0,1,1
open,0,normal,19,28,34,0.0,1,1
open,0,normal,19,29,21,47.0,1,1
open,0,normal,19,29,21,0.0,1,1
open,0,normal,19,29,21,0.0,1,1
open,0,normal,19,29,21,0.0,1,1
open,0,normal,19,30,18,57.0,1,1
open,0,normal,19,30,18,0.0,1,1
open,0,normal,19,30,18,0.0,1,1
open,0,normal,19,30,18,0.0,1,1
closed,0,normal,19,31,5,47.0,1,0
closed,0,normal,19,31,5,0.0,1,0
closed,0,normal,19,31,5,0.0,1,0
closed,0,normal,19,31,5,0.0,1,0
open,0,normal,19,32,5,60.0,1,1
open,0,normal,19,32,5,0.0,1,1
open,0,normal,19,32,5,0.0,1,1
open,0,normal,19,32,5,0.0,1,1
open,0,normal,19,32,58,53.0,1,1
open,0,normal,19,32,58,0.0,1,1
open,0,normal,19,32,58,0.0,1,1
open,0,normal,19,32,58,0.0,1,1
open,0,normal,19,33,52,54.0,1,1
open,0,normal,19,33,52,0.0,1,1
open,0,normal,19,33,52,0.0,1,1
open,0,normal,19,33,52,0.0,1,1
closed,0,normal,19,34,27,35.0,1,0
closed,0,normal,19,34,27,0.0,1,0
closed,0,normal,19,34,27,0.0,1,0
closed,0,normal,19,34,27,0.0,1,0
closed,0,normal,19,35,17,50.0,1,0
closed,0,normal,19,35,17,0.0,1,0
closed,0,normal,19,35,17,0.0,1,0
closed,0,normal,19,35,17,0.0,1,0
open,0,normal,19,35,59,42.0,1,1
open,0,normal,19,35,59,0.0,1,1
open,0,normal,19,35,59,0.0,1,1
open,0,normal,19,35,59,0.0,1,1
open,0,normal,19,36,42,43.0,1,1
open,0,normal,19,36,42,0.0,1,1
open,0,normal,19,36,42,0.0,1,1
open,0,normal,19,36,42,0.0,1,1
closed,0,normal,19,37,18,36.0,1,0
closed,0,normal,19,37,18,0.0,1,0
closed,0,normal,19,37,18,0.0,1,0
closed,0,normal,19,37,18,0.0,1,0
closed,0,normal,19,37,50,32.0,1,0
closed,0,normal,19,37,50,0.0,1,0
closed,0,normal,19,37,50,0.0,1,0
closed,0,normal,19,37,50,0.0,1,0
closed,0,normal,19,38,50,60.0,1,0
closed,0,normal,19,38,50,0.0,1,0
closed,0,normal,19,38,50,0.0,1,0
closed,0,normal,19,38,50,0.0,1,0
open,0,normal,19,39,27,37.0,1,1
open,0,normal,19,39,27,0.0,1,1
open,0,normal,19,39,27,0.0,1,1
open,0,normal,19,39,27,0.0,1,1
closed,0,normal,19,40,16,49.0,1,0
closed,0,normal,19,40,16,0.0,1,0
closed,0,normal,19,40,16,0.0,1,0
closed,0,normal,19,40,16,0.0,1,0
closed,0,normal,19,41,6,50.0,1,0
closed,0,normal,19,41,6,0.0,1,0
closed,0,normal,19,41,6,0.0,1,0
closed,0,normal,19,41,6,0.0,1,0
open,0,normal,19,41,37,31.0,1,1
open,0,normal,19,41,37,0.0,1,1
open,0,normal,19,41,37,0.0,1,1
open,0,normal,19,41,37,0.0,1,1
closed,0,normal,19,42,8,31.0,1,0
closed,0,normal,19,42,8,0.0,1,0
closed,0,normal,19,42,8,0.0,1,0
closed,0,normal,19,42,8,0.0,1,0
closed,0,normal,19,43,1,53.0,1,0
closed,0,normal,19,43,1,0.0,1,0
closed,0,normal,19,43,1,0.0,1,0
closed,0,normal,19,43,1,0.0,1,0
closed,0,normal,19,43,37,36.0,1,0
closed,0,normal,19,43,37,0.0,1,0
closed,0,normal,19,43,37,0.0,1,0
closed,0,normal,19,43,37,0.0,1,0
closed,0,normal,19,44,9,32.0,1,0
closed,0,normal,19,44,9,0.0,1,0
closed,0,normal,19,44,9,0.0,1,0
closed,0,normal,19,44,9,0.0,1,0
closed,0,normal,19,44,50,41.0,1,0
closed,0,normal,19,44,50,0.0,1,0
closed,0,normal,19,44,50,0.0,1,0
closed,0,normal,19,44,50,0.0,1,0
closed,0,normal,19,45,28,38.0,1,0
closed,0,normal,19,45,28,0.0,1,0
closed,0,normal,19,45,28,0.0,1,0
closed,0,normal,19,45,28,0.0,1,0
closed,0,normal,19,45,58,30.0,1,0
closed,0,normal,19,45,58,0.0,1,0
closed,0,normal,19,46,54,56.0,1,0
closed,0,normal,19,46,54,0.0,1,0
closed,0,normal,19,47,43,49.0,1,0
closed,0,normal,19,47,43,0.0,1,0
open,0,normal,19,48,18,35.0,1,1
open,0,normal,19,48,18,0.0,1,1
open,0,normal,19,49,15,57.0,1,1
open,0,normal,19,49,15,0.0,1,1
closed,0,normal,19,49,49,34.0,1,0
closed,0,normal,19,49,49,0.0,1,0
open,0,normal,19,50,23,34.0,1,1
open,0,normal,19,50,23,0.0,1,1
open,0,normal,19,51,8,45.0,1,1
open,0,normal,19,51,8,0.0,1,1
closed,0,normal,19,51,57,49.0,1,0
closed,0,normal,19,51,57,0.0,1,0
open,0,normal,19,52,57,60.0,1,1
open,0,normal,19,52,57,0.0,1,1
open,0,normal,19,53,49,52.0,1,1
open,0,normal,19,53,49,0.0,1,1
open,0,normal,19,54,40,51.0,1,1
open,0,normal,19,54,40,0.0,1,1
open,0,normal,19,55,16,36.0,1,1
open,0,normal,19,55,16,0.0,1,1
open,0,normal,19,55,55,39.0,1,1
open,0,normal,19,55,55,0.0,1,1
open,0,normal,19,56,43,48.0,1,1
open,0,normal,19,56,43,0.0,1,1
open,0,normal,19,57,41,58.0,1,1
open,0,normal,19,57,41,0.0,1,1
closed,0,normal,19,58,18,37.0,1,0
closed,0,normal,19,58,18,0.0,1,0
closed,0,normal,19,59,7,49.0,1,0
closed,0,normal,19,59,7,0.0,1,0
closed,0,normal,20,0,3,56.0,1,0
closed,0,normal,20,0,3,0.0,1,0
closed,0,normal,20,0,53,50.0,1,0
closed,0,normal,20,0,53,0.0,1,0
closed,0,normal,20,1,44,51.0,1,0
closed,0,normal,20,1,44,0.0,1,0
closed,0,normal,20,2,22,38.0,1,0
closed,0,normal,20,2,22,0.0,1,0
open,0,normal,20,3,3,41.0,1,1
open,0,normal,20,3,3,0.0,1,1
closed,0,normal,20,3,49,46.0,1,0
closed,0,normal,20,3,49,0.0,1,0
open,0,normal,20,4,24,35.0,1,1
open,0,normal,20,4,24,0.0,1,1
open,0,normal,20,4,57,33.0,1,1
open,0,normal,20,4,57,0.0,1,1
closed,0,normal,20,5,56,59.0,1,0
closed,0,normal,20,5,56,0.0,1,0
open,0,normal,20,6,44,48.0,1,1
open,0,normal,20,6,44,0.0,1,1
open,0,normal,20,7,14,30.0,1,1
open,0,normal,20,7,14,0.0,1,1
closed,0,normal,20,7,46,32.0,1,0
closed,0,normal,20,7,46,0.0,1,0
closed,0,normal,20,8,36,50.0,1,0
closed,0,normal,20,8,36,0.0,1,0
closed,0,normal,20,9,17,41.0,1,0
closed,0,normal,20,9,17,0.0,1,0
open,0,normal,20,10,16,59.0,1,1
open,0,normal,20,10,16,0.0,1,1
closed,0,normal,20,10,53,37.0,1,0
closed,0,normal,20,10,53,0.0,1,0
open,0,normal,20,11,46,53.0,1,1
open,0,normal,20,11,46,0.0,1,1
closed,0,normal,20,12,25,39.0,1,0
closed,0,normal,20,12,25,0.0,1,0
closed,0,normal,20,13,16,51.0,1,0
closed,0,normal,20,13,16,0.0,1,0
closed,0,normal,20,13,46,30.0,1,0
closed,0,normal,20,13,46,0.0,1,0
open,0,normal,20,14,18,32.0,1,1
open,0,normal,20,14,18,0.0,1,1
open,0,normal,20,14,53,35.0,1,1
open,0,normal,20,14,53,0.0,1,1
closed,0,normal,20,15,41,48.0,1,0
closed,0,normal,20,15,41,0.0,1,0
open,0,normal,20,16,24,43.0,1,1
open,0,normal,20,16,24,0.0,1,1
open,0,normal,20,16,58,34.0,1,1
open,0,normal,20,16,58,0.0,1,1
closed,0,normal,20,17,32,34.0,1,0
closed,0,normal,20,17,32,0.0,1,0
closed,0,normal,20,18,14,42.0,1,0
closed,0,normal,20,18,14,0.0,1,0
closed,0,normal,20,19,13,59.0,1,0
closed,0,normal,20,19,13,0.0,1,0
closed,0,normal,20,19,58,45.0,1,0
closed,0,normal,20,19,58,0.0,1,0
closed,0,normal,20,20,55,57.0,1,0
closed,0,normal,20,20,55,0.0,1,0
closed,0,normal,20,21,55,60.0,1,0
closed,0,normal,20,21,55,0.0,1,0
open,0,normal,20,22,50,55.0,1,1
open,0,normal,20,22,50,0.0,1,1
closed,0,normal,20,23,29,39.0,1,0
closed,0,normal,20,23,29,0.0,1,0
closed,0,normal,20,24,21,52.0,1,0
closed,0,normal,20,24,21,0.0,1,0
open,0,normal,20,25,7,46.0,1,1
open,0,normal,20,25,7,0.0,1,1
open,0,normal,20,25,46,39.0,1,1
open,0,normal,20,25,46,0.0,1,1
open,0,normal,20,26,24,38.0,1,1
open,0,normal,20,26,24,0.0,1,1
closed,0,normal,20,27,4,40.0,1,0
closed,0,normal,20,27,4,0.0,1,0
open,0,normal,20,27,41,37.0,1,1
open,0,normal,20,27,41,0.0,1,1
open,0,normal,20,28,37,56.0,1,1
open,0,normal,20,28,37,0.0,1,1
open,0,normal,20,29,32,55.0,1,1
open,0,normal,20,29,32,0.0,1,1
closed,0,normal,20,30,32,60.0,1,0
closed,0,normal,20,30,32,0.0,1,0
closed,0,normal,20,31,24,52.0,1,0
closed,0,normal,20,31,24,0.0,1,0
closed,0,normal,20,32,15,51.0,1,0
closed,0,normal,20,32,15,0.0,1,0
open,0,normal,20,32,52,37.0,1,1
open,0,normal,20,32,52,0.0,1,1
closed,0,normal,20,33,35,43.0,1,0
closed,0,normal,20,33,35,0.0,1,0
open,0,normal,20,34,23,48.0,1,1
open,0,normal,20,34,23,0.0,1,1
closed,0,normal,20,35,2,39.0,1,0
closed,0,normal,20,35,2,0.0,1,0
closed,0,normal,20,35,43,41.0,1,0
closed,0,normal,20,35,43,0.0,1,0
closed,0,normal,20,36,31,48.0,1,0
closed,0,normal,20,36,31,0.0,1,0
closed,0,normal,20,37,15,44.0,1,0
closed,0,normal,20,37,15,0.0,1,0
closed,0,normal,20,37,51,36.0,1,0
closed,0,normal,20,37,51,0.0,1,0
closed,0,normal,20,38,46,55.0,1,0
closed,0,normal,20,38,46,0.0,1,0
closed,0,normal,20,39,37,51.0,1,0
closed,0,normal,20,39,37,0.0,1,0
open,0,normal,20,40,15,38.0,1,1
open,0,normal,20,40,15,0.0,1,1
closed,0,normal,20,41,10,55.0,1,0
closed,0,normal,20,41,10,0.0,1,0
open,0,normal,20,41,54,44.0,1,1
open,0,normal,20,41,54,0.0,1,1
closed,0,normal,20,42,33,39.0,1,0
closed,0,normal,20,42,33,0.0,1,0
closed,0,normal,20,43,31,58.0,1,0
closed,0,normal,20,43,31,0.0,1,0
closed,0,normal,20,44,6,35.0,1,0
closed,0,normal,20,44,6,0.0,1,0
closed,0,normal,20,45,5,59.0,1,0
closed,0,normal,20,45,5,0.0,1,0
open,0,normal,20,45,36,31.0,1,1
open,0,normal,20,45,36,0.0,1,1
open,0,normal,20,46,35,59.0,1,1
open,0,normal,20,46,35,0.0,1,1
open,0,normal,20,47,27,52.0,1,1
open,0,normal,20,47,27,0.0,1,1
open,0,normal,20,48,13,46.0,1,1
open,0,normal,20,48,13,0.0,1,1
open,0,normal,20,48,56,43.0,1,1
open,0,normal,20,48,56,0.0,1,1
closed,0,normal,20,49,51,55.0,1,0
closed,0,normal,20,49,51,0.0,1,0
closed,0,normal,20,50,24,33.0,1,0
closed,0,normal,20,50,24,0.0,1,0
closed,0,normal,20,51,11,47.0,1,0
closed,0,normal,20,51,11,0.0,1,0
open,0,normal,20,51,47,36.0,1,1
open,0,normal,20,51,47,0.0,1,1
open,0,normal,20,52,20,33.0,1,1
open,0,normal,20,52,20,0.0,1,1
open,0,normal,20,52,57,37.0,1,1
open,0,normal,20,52,57,0.0,1,1
closed,0,normal,20,53,44,47.0,1,0
closed,0,normal,20,53,44,0.0,1,0
open,0,normal,20,54,43,59.0,1,1
open,0,normal,20,54,43,0.0,1,1
open,0,normal,20,55,28,45.0,1,1
open,0,normal,20,55,28,0.0,1,1
open,0,normal,20,56,19,51.0,1,1
open,0,normal,20,56,19,0.0,1,1
closed,0,normal,20,57,4,45.0,1,0
closed,0,normal,20,57,4,0.0,1,0
closed,0,normal,20,57,51,47.0,1,0
closed,0,normal,20,57,51,0.0,1,0
closed,0,normal,20,58,44,53.0,1,0
closed,0,normal,20,58,44,0.0,1,0
open,0,normal,20,59,30,46.0,1,1
open,0,normal,20,59,30,0.0,1,1
closed,0,normal,21,0,0,30.0,1,0
closed,0,normal,21,0,0,0.0,1,0
open,0,normal,21,0,47,47.0,1,1
open,0,normal,21,0,47,0.0,1,1
closed,0,normal,21,1,21,34.0,1,0
closed,0,normal,21,1,21,0.0,1,0
closed,0,normal,21,2,7,46.0,1,0
closed,0,normal,21,2,7,0.0,1,0
closed,0,normal,21,2,45,38.0,1,0
closed,0,normal,21,2,45,0.0,1,0
closed,0,normal,21,3,34,49.0,1,0
closed,0,normal,21,3,34,0.0,1,0
closed,0,normal,21,4,20,46.0,1,0
closed,0,normal,21,4,20,0.0,1,0
open,0,normal,21,4,53,33.0,1,1
open,0,normal,21,4,53,0.0,1,1
open,0,normal,21,5,43,50.0,1,1
open,0,normal,21,5,43,0.0,1,1
closed,0,normal,21,6,23,40.0,1,0
closed,0,normal,21,6,23,0.0,1,0
open,0,normal,21,7,17,54.0,1,1
open,0,normal,21,7,17,0.0,1,1
closed,0,normal,21,8,14,57.0,1,0
closed,0,normal,21,8,14,0.0,1,0
open,0,normal,21,9,8,54.0,1,1
open,0,normal,21,9,8,0.0,1,1
open,0,normal,21,10,6,58.0,1,1
open,0,normal,21,10,6,0.0,1,1
closed,0,normal,21,10,51,45.0,1,0
closed,0,normal,21,10,51,0.0,1,0
open,0,normal,21,11,44,53.0,1,1
open,0,normal,21,11,44,0.0,1,1
open,0,normal,21,12,37,53.0,1,1
open,0,normal,21,12,37,0.0,1,1
closed,0,normal,21,13,14,37.0,1,0
closed,0,normal,21,13,14,0.0,1,0
open,0,normal,21,13,49,35.0,1,1
open,0,normal,21,13,49,0.0,1,1
closed,0,normal,21,14,49,60.0,1,0
closed,0,normal,21,14,49,0.0,1,0
open,0,normal,21,15,34,45.0,1,1
open,0,normal,21,15,34,0.0,1,1
open,0,normal,21,16,24,50.0,1,1
open,0,normal,21,16,24,0.0,1,1
closed,0,normal,21,17,23,59.0,1,0
closed,0,normal,21,17,23,0.0,1,0
open,0,normal,21,18,21,58.0,1,1
open,0,normal,21,18,21,0.0,1,1
open,0,normal,21,18,57,36.0,1,1
open,0,normal,21,18,57,0.0,1,1
open,0,normal,21,19,36,39.0,1,1
open,0,normal,21,19,36,0.0,1,1
closed,0,normal,21,20,19,43.0,1,0
closed,0,normal,21,20,19,0.0,1,0
closed,0,normal,21,21,16,57.0,1,0
closed,0,normal,21,21,16,0.0,1,0
closed,0,normal,21,22,13,57.0,1,0
closed,0,normal,21,22,13,0.0,1,0
open,0,normal,21,22,53,40.0,1,1
open,0,normal,21,22,53,0.0,1,1
closed,0,normal,21,23,44,51.0,1,0
closed,0,normal,21,23,44,0.0,1,0
open,0,normal,21,24,22,38.0,1,1
open,0,normal,21,24,22,0.0,1,1
open,0,normal,21,25,17,55.0,1,1
open,0,normal,21,25,17,0.0,1,1
open,0,normal,21,25,50,33.0,1,1
open,0,normal,21,25,50,0.0,1,1
open,0,normal,21,26,32,42.0,1,1
open,0,normal,21,26,32,0.0,1,1
open,0,normal,21,27,21,49.0,1,1
open,0,normal,21,27,21,0.0,1,1
closed,0,normal,21,28,9,48.0,1,0
closed,0,normal,21,28,9,0.0,1,0
open,0,normal,21,28,51,42.0,1,1
open,0,normal,21,28,51,0.0,1,1
open,0,normal,21,29,22,31.0,1,1
open,0,normal,21,29,22,0.0,1,1
open,0,normal,21,30,5,43.0,1,1
open,0,normal,21,30,5,0.0,1,1
open,0,normal,21,30,47,42.0,1,1
open,0,normal,21,30,47,0.0,1,1
closed,0,normal,21,31,34,47.0,1,0
closed,0,normal,21,31,34,0.0,1,0
open,0,normal,21,32,16,42.0,1,1
open,0,normal,21,32,16,0.0,1,1
open,0,normal,21,33,16,60.0,1,1
open,0,normal,21,33,16,0.0,1,1
open,0,normal,21,34,4,48.0,1,1
open,0,normal,21,34,4,0.0,1,1
closed,0,normal,21,34,56,52.0,1,0
closed,0,normal,21,34,56,0.0,1,0
open,0,normal,21,35,32,36.0,1,1
open,0,normal,21,35,32,0.0,1,1
closed,0,normal,21,36,18,46.0,1,0
closed,0,normal,21,36,18,0.0,1,0
open,0,normal,21,37,8,50.0,1,1
open,0,normal,21,37,8,0.0,1,1
closed,0,normal,21,37,48,40.0,1,0
closed,0,normal,21,37,48,0.0,1,0
open,0,normal,21,38,34,46.0,1,1
open,0,normal,21,38,34,0.0,1,1
closed,0,normal,21,39,25,51.0,1,0
closed,0,normal,21,39,25,0.0,1,0
open,0,normal,21,40,24,59.0,1,1
open,0,normal,21,40,24,0.0,1,1
open,0,normal,21,41,17,53.0,1,1
open,0,normal,21,41,17,0.0,1,1
closed,0,normal,21,42,4,47.0,1,0
closed,0,normal,21,42,4,0.0,1,0
closed,0,normal,21,42,36,32.0,1,0
closed,0,normal,21,42,36,0.0,1,0
open,0,normal,21,43,32,56.0,1,1
open,0,normal,21,43,32,0.0,1,1
closed,0,normal,21,44,31,59.0,1,0
closed,0,normal,21,44,31,0.0,1,0
open,0,normal,21,45,23,52.0,1,1
open,0,normal,21,45,23,0.0,1,1
open,0,normal,21,45,58,35.0,1,1
open,0,normal,21,45,58,0.0,1,1
closed,0,normal,21,46,53,55.0,1,0
closed,0,normal,21,46,53,0.0,1,0
closed,0,normal,21,47,34,41.0,1,0
closed,0,normal,21,47,34,0.0,1,0
closed,0,normal,21,48,10,36.0,1,0
closed,0,normal,21,48,10,0.0,1,0
closed,0,normal,21,48,41,31.0,1,0
closed,0,normal,21,48,41,0.0,1,0
open,0,normal,21,49,24,43.0,1,1
open,0,normal,21,49,24,0.0,1,1
open,0,normal,21,49,59,35.0,1,1
open,0,normal,21,49,59,0.0,1,1
closed,0,normal,21,50,36,37.0,1,0
closed,0,normal,21,50,36,0.0,1,0
closed,0,normal,21,51,24,48.0,1,0
closed,0,normal,21,51,24,0.0,1,0
open,0,normal,21,52,15,51.0,1,1
open,0,normal,21,52,15,0.0,1,1
closed,0,normal,21,53,9,54.0,1,0
closed,0,normal,21,53,9,0.0,1,0
closed,0,normal,21,53,52,43.0,1,0
closed,0,normal,21,53,52,0.0,1,0
closed,0,normal,21,54,32,40.0,1,0
closed,0,normal,21,54,32,0.0,1,0
open,0,normal,21,55,24,52.0,1,1
open,0,normal,21,55,24,0.0,1,1
open,0,normal,21,55,57,33.0,1,1
open,0,normal,21,55,57,0.0,1,1
closed,0,normal,21,56,57,60.0,1,0
closed,0,normal,21,56,57,0.0,1,0
closed,0,normal,21,57,42,45.0,1,0
closed,0,normal,21,57,42,0.0,1,0
open,0,normal,21,58,18,36.0,1,1
open,0,normal,21,58,18,0.0,1,1
open,0,normal,21,59,0,42.0,1,1
open,0,normal,21,59,0,0.0,1,1
open,0,normal,22,0,0,60.0,1,1
open,0,normal,22,0,0,0.0,1,1
closed,0,normal,22,0,30,30.0,1,0
closed,0,normal,22,0,30,0.0,1,0
open,0,normal,22,1,14,44.0,1,1
open,0,normal,22,1,14,0.0,1,1
open,0,normal,22,2,11,57.0,1,1
open,0,normal,22,2,11,0.0,1,1
closed,0,normal,22,2,50,39.0,1,0
closed,0,normal,22,2,50,0.0,1,0
closed,0,normal,22,3,26,36.0,1,0
closed,0,normal,22,3,26,0.0,1,0
closed,0,normal,22,4,18,52.0,1,0
closed,0,normal,22,4,18,0.0,1,0
open,0,normal,22,5,16,58.0,1,1
open,0,normal,22,5,16,0.0,1,1
closed,0,normal,22,6,6,50.0,1,0
closed,0,normal,22,6,6,0.0,1,0
closed,0,normal,22,7,0,54.0,1,0
closed,0,normal,22,7,0,0.0,1,0
open,0,normal,22,7,45,45.0,1,1
open,0,normal,22,7,45,0.0,1,1
closed,0,normal,22,8,41,56.0,1,0
closed,0,normal,22,8,41,0.0,1,0
closed,0,normal,22,9,28,47.0,1,0
closed,0,normal,22,9,28,0.0,1,0
closed,0,normal,22,10,8,40.0,1,0
closed,0,normal,22,10,8,0.0,1,0
closed,0,normal,22,10,59,51.0,1,0
closed,0,normal,22,10,59,0.0,1,0
open,0,normal,22,11,49,50.0,1,1
open,0,normal,22,11,49,0.0,1,1
open,0,normal,22,12,21,32.0,1,1
open,0,normal,22,12,21,0.0,1,1
open,0,normal,22,13,7,46.0,1,1
open,0,normal,22,13,7,0.0,1,1
open,0,normal,22,14,6,59.0,1,1
open,0,normal,22,14,6,0.0,1,1
closed,0,normal,22,14,56,50.0,1,0
closed,0,normal,22,14,56,0.0,1,0
closed,0,normal,22,15,47,51.0,1,0
closed,0,normal,22,15,47,0.0,1,0
closed,0,normal,22,16,31,44.0,1,0
closed,0,normal,22,16,31,0.0,1,0
closed,0,normal,22,17,13,42.0,1,0
closed,0,normal,22,17,13,0.0,1,0
closed,0,normal,22,17,53,40.0,1,0
closed,0,normal,22,17,53,0.0,1,0
closed,0,normal,22,18,51,58.0,1,0
closed,0,normal,22,18,51,0.0,1,0
open,0,normal,22,19,22,31.0,1,1
open,0,normal,22,19,22,0.0,1,1
closed,0,normal,22,20,14,52.0,1,0
closed,0,normal,22,20,14,0.0,1,0
open,0,normal,22,20,59,45.0,1,1
open,0,normal,22,20,59,0.0,1,1
closed,0,normal,22,21,45,46.0,1,0
closed,0,normal,22,21,45,0.0,1,0
closed,0,normal,22,22,27,42.0,1,0
closed,0,normal,22,22,27,0.0,1,0
open,0,normal,22,23,12,45.0,1,1
open,0,normal,22,23,12,0.0,1,1
open,0,normal,22,23,46,34.0,1,1
open,0,normal,22,23,46,0.0,1,1
closed,0,normal,22,24,27,41.0,1,0
closed,0,normal,22,24,27,0.0,1,0
open,0,normal,22,25,19,52.0,1,1
open,0,normal,22,25,19,0.0,1,1
open,0,normal,22,25,59,40.0,1,1
open,0,normal,22,25,59,0.0,1,1
closed,0,normal,22,26,54,55.0,1,0
closed,0,normal,22,26,54,0.0,1,0
open,0,normal,22,27,27,33.0,1,1
open,0,normal,22,27,27,0.0,1,1
open,0,normal,22,28,13,46.0,1,1
open,0,normal,22,28,13,0.0,1,1
closed,0,normal,22,28,53,40.0,1,0
closed,0,normal,22,28,53,0.0,1,0
open,0,normal,22,29,46,53.0,1,1
open,0,normal,22,29,46,0.0,1,1
open,0,normal,22,30,44,58.0,1,1
open,0,normal,22,30,44,0.0,1,1
open,0,normal,22,31,17,33.0,1,1
open,0,normal,22,31,17,0.0,1,1
closed,0,normal,22,32,2,45.0,1,0
closed,0,normal,22,32,2,0.0,1,0
closed,0,normal,22,32,53,51.0,1,0
closed,0,normal,22,32,53,0.0,1,0
closed,0,normal,22,33,23,30.0,1,0
closed,0,normal,22,33,23,0.0,1,0
open,0,normal,22,34,16,53.0,1,1
open,0,normal,22,34,16,0.0,1,1
