"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message","src_ip","mqtt.connect.client_id"
"Apr 26, 2025 @ 04:23:18.657","-",mqtt,"iot/sensor/temperatura","18.82","192.168.1.2","-"
"Apr 26, 2025 @ 04:23:18.657","-",mqtt,"iot/sensor/temperatura","18.82","192.168.1.2","-"
"Apr 26, 2025 @ 04:22:38.637","-",mqtt,"iot/sensor/temperatura","23.48","192.168.1.2","-"
"Apr 26, 2025 @ 04:22:38.637","-",mqtt,"iot/sensor/temperatura","23.48","192.168.1.2","-"
"Apr 26, 2025 @ 04:22:00.618","-",mqtt,"iot/sensor/temperatura","25.07","192.168.1.2","-"
"Apr 26, 2025 @ 04:22:00.618","-",mqtt,"iot/sensor/temperatura","25.07","192.168.1.2","-"
"Apr 26, 2025 @ 04:21:20.599","-",mqtt,"iot/sensor/temperatura","21.79","192.168.1.2","-"
"Apr 26, 2025 @ 04:21:20.599","-",mqtt,"iot/sensor/temperatura","21.79","192.168.1.2","-"
"Apr 26, 2025 @ 04:20:50.584","-",mqtt,"iot/sensor/temperatura","26.2","192.168.1.2","-"
"Apr 26, 2025 @ 04:20:50.584","-",mqtt,"iot/sensor/temperatura","26.2","192.168.1.2","-"
"Apr 26, 2025 @ 03:20:48.866","-",mqtt,"iot/sensor/temperatura","29.37","192.168.1.2","-"
"Apr 26, 2025 @ 03:20:48.866","-",mqtt,"iot/sensor/temperatura","29.37","192.168.1.2","-"
"Apr 26, 2025 @ 03:20:19.852","-",mqtt,"iot/sensor/temperatura","24.38","192.168.1.2","-"
"Apr 26, 2025 @ 03:20:19.852","-",mqtt,"iot/sensor/temperatura","24.38","192.168.1.2","-"
"Apr 26, 2025 @ 03:19:50.839","-",mqtt,"iot/sensor/temperatura","27.63","192.168.1.2","-"
"Apr 26, 2025 @ 03:19:50.839","-",mqtt,"iot/sensor/temperatura","27.63","192.168.1.2","-"
"Apr 26, 2025 @ 03:19:14.822","-",mqtt,"iot/sensor/temperatura","19.59","192.168.1.2","-"
"Apr 26, 2025 @ 03:19:14.822","-",mqtt,"iot/sensor/temperatura","19.59","192.168.1.2","-"
"Apr 26, 2025 @ 03:18:38.806","-",mqtt,"iot/sensor/temperatura","19.17","192.168.1.2","-"
"Apr 26, 2025 @ 03:18:38.806","-",mqtt,"iot/sensor/temperatura","19.17","192.168.1.2","-"
"Apr 26, 2025 @ 03:18:15.795","-",mqtt,"iot/sensor/temperatura","23.54","192.168.1.2","-"
"Apr 26, 2025 @ 03:18:15.795","-",mqtt,"iot/sensor/temperatura","23.54","192.168.1.2","-"
"Apr 26, 2025 @ 03:17:37.778","-",mqtt,"iot/sensor/temperatura","19.81","192.168.1.2","-"
"Apr 26, 2025 @ 03:17:37.777","-",mqtt,"iot/sensor/temperatura","19.81","192.168.1.2","-"
"Apr 26, 2025 @ 03:16:59.760","-",mqtt,"iot/sensor/temperatura","22.52","192.168.1.2","-"
"Apr 26, 2025 @ 03:16:59.760","-",mqtt,"iot/sensor/temperatura","22.52","192.168.1.2","-"
"Apr 26, 2025 @ 03:16:28.746","-",mqtt,"iot/sensor/temperatura","22.24","192.168.1.2","-"
"Apr 26, 2025 @ 03:16:28.746","-",mqtt,"iot/sensor/temperatura","22.24","192.168.1.2","-"
"Apr 26, 2025 @ 03:15:58.730","-",mqtt,"iot/sensor/temperatura","24.23","192.168.1.2","-"
"Apr 26, 2025 @ 03:15:58.730","-",mqtt,"iot/sensor/temperatura","24.23","192.168.1.2","-"
"Apr 26, 2025 @ 03:15:35.720","-",mqtt,"iot/sensor/temperatura","28.88","192.168.1.2","-"
"Apr 26, 2025 @ 03:15:35.720","-",mqtt,"iot/sensor/temperatura","28.88","192.168.1.2","-"
"Apr 26, 2025 @ 03:14:58.701","-",mqtt,"iot/sensor/temperatura","21.81","192.168.1.2","-"
"Apr 26, 2025 @ 03:14:58.700","-",mqtt,"iot/sensor/temperatura","21.81","192.168.1.2","-"
"Apr 26, 2025 @ 03:14:34.689","-",mqtt,"iot/sensor/temperatura","24.94","192.168.1.2","-"
"Apr 26, 2025 @ 03:14:34.688","-",mqtt,"iot/sensor/temperatura","24.94","192.168.1.2","-"
"Apr 26, 2025 @ 03:14:03.673","-",mqtt,"iot/sensor/temperatura","28.03","192.168.1.2","-"
"Apr 26, 2025 @ 03:14:03.673","-",mqtt,"iot/sensor/temperatura","28.03","192.168.1.2","-"
"Apr 26, 2025 @ 03:13:42.663","-",mqtt,"iot/sensor/temperatura","25.25","192.168.1.2","-"
"Apr 26, 2025 @ 03:13:42.663","-",mqtt,"iot/sensor/temperatura","25.25","192.168.1.2","-"
"Apr 26, 2025 @ 03:13:09.647","-",mqtt,"iot/sensor/temperatura","18.04","192.168.1.2","-"
"Apr 26, 2025 @ 03:13:09.647","-",mqtt,"iot/sensor/temperatura","18.04","192.168.1.2","-"
"Apr 26, 2025 @ 03:12:36.632","-",mqtt,"iot/sensor/temperatura","19.94","192.168.1.2","-"
"Apr 26, 2025 @ 03:12:36.632","-",mqtt,"iot/sensor/temperatura","19.94","192.168.1.2","-"
"Apr 26, 2025 @ 03:11:59.613","-",mqtt,"iot/sensor/temperatura","27.91","192.168.1.2","-"
"Apr 26, 2025 @ 03:11:59.613","-",mqtt,"iot/sensor/temperatura","27.91","192.168.1.2","-"
"Apr 26, 2025 @ 03:11:31.600","-",mqtt,"iot/sensor/temperatura","20.08","192.168.1.2","-"
"Apr 26, 2025 @ 03:11:31.600","-",mqtt,"iot/sensor/temperatura","20.08","192.168.1.2","-"
"Apr 26, 2025 @ 03:11:01.586","-",mqtt,"iot/sensor/temperatura","28.99","192.168.1.2","-"
"Apr 26, 2025 @ 03:11:01.586","-",mqtt,"iot/sensor/temperatura","28.99","192.168.1.2","-"
"Apr 26, 2025 @ 03:10:40.575","-",mqtt,"iot/sensor/temperatura","20.78","192.168.1.2","-"
"Apr 26, 2025 @ 03:10:40.575","-",mqtt,"iot/sensor/temperatura","20.78","192.168.1.2","-"
"Apr 26, 2025 @ 03:10:08.559","-",mqtt,"iot/sensor/temperatura","27.99","192.168.1.2","-"
"Apr 26, 2025 @ 03:10:08.559","-",mqtt,"iot/sensor/temperatura","27.99","192.168.1.2","-"
"Apr 26, 2025 @ 03:09:30.541","-",mqtt,"iot/sensor/temperatura","18.54","192.168.1.2","-"
"Apr 26, 2025 @ 03:09:30.541","-",mqtt,"iot/sensor/temperatura","18.54","192.168.1.2","-"
"Apr 26, 2025 @ 03:09:09.531","-",mqtt,"iot/sensor/temperatura","24.21","192.168.1.2","-"
"Apr 26, 2025 @ 03:09:09.531","-",mqtt,"iot/sensor/temperatura","24.21","192.168.1.2","-"
"Apr 26, 2025 @ 03:08:41.516","-",mqtt,"iot/sensor/temperatura","18.17","192.168.1.2","-"
"Apr 26, 2025 @ 03:08:41.516","-",mqtt,"iot/sensor/temperatura","18.17","192.168.1.2","-"
"Apr 26, 2025 @ 03:08:15.502","-",mqtt,"iot/sensor/temperatura","26.63","192.168.1.2","-"
"Apr 26, 2025 @ 03:08:15.502","-",mqtt,"iot/sensor/temperatura","26.63","192.168.1.2","-"
"Apr 26, 2025 @ 03:07:50.490","-",mqtt,"iot/sensor/temperatura","21.94","192.168.1.2","-"
"Apr 26, 2025 @ 03:07:50.490","-",mqtt,"iot/sensor/temperatura","21.94","192.168.1.2","-"
"Apr 26, 2025 @ 03:07:17.473","-",mqtt,"iot/sensor/temperatura","29.34","192.168.1.2","-"
"Apr 26, 2025 @ 03:07:17.473","-",mqtt,"iot/sensor/temperatura","29.34","192.168.1.2","-"
"Apr 26, 2025 @ 03:06:53.463","-",mqtt,"iot/sensor/temperatura","25.86","192.168.1.2","-"
"Apr 26, 2025 @ 03:06:53.463","-",mqtt,"iot/sensor/temperatura","25.86","192.168.1.2","-"
"Apr 26, 2025 @ 03:06:16.442","-",mqtt,"iot/sensor/temperatura","24.68","192.168.1.2","-"
"Apr 26, 2025 @ 03:06:16.442","-",mqtt,"iot/sensor/temperatura","24.68","192.168.1.2","-"
"Apr 26, 2025 @ 03:05:51.430","-",mqtt,"iot/sensor/temperatura","23.14","192.168.1.2","-"
"Apr 26, 2025 @ 03:05:51.429","-",mqtt,"iot/sensor/temperatura","23.14","192.168.1.2","-"
"Apr 26, 2025 @ 03:05:43.424","-",mqtt,"iot/sensor/temperatura","20.27","192.168.1.2","-"
"Apr 26, 2025 @ 03:05:43.424","-",mqtt,"iot/sensor/temperatura","20.27","192.168.1.2","-"
"Apr 26, 2025 @ 03:05:04.405","-",mqtt,"iot/sensor/temperatura","26.86","192.168.1.2","-"
"Apr 26, 2025 @ 03:05:04.405","-",mqtt,"iot/sensor/temperatura","26.86","192.168.1.2","-"
"Apr 26, 2025 @ 03:04:30.388","-",mqtt,"iot/sensor/temperatura","24.28","192.168.1.2","-"
"Apr 26, 2025 @ 03:04:30.388","-",mqtt,"iot/sensor/temperatura","24.28","192.168.1.2","-"
"Apr 26, 2025 @ 03:04:00.372","-",mqtt,"iot/sensor/temperatura","27.05","192.168.1.2","-"
"Apr 26, 2025 @ 03:04:00.372","-",mqtt,"iot/sensor/temperatura","27.05","192.168.1.2","-"
"Apr 26, 2025 @ 03:03:34.358","-",mqtt,"iot/sensor/temperatura","20.75","192.168.1.2","-"
"Apr 26, 2025 @ 03:03:34.358","-",mqtt,"iot/sensor/temperatura","20.75","192.168.1.2","-"
"Apr 26, 2025 @ 03:03:00.340","-",mqtt,"iot/sensor/temperatura","18.79","192.168.1.2","-"
"Apr 26, 2025 @ 03:03:00.340","-",mqtt,"iot/sensor/temperatura","18.79","192.168.1.2","-"
"Apr 26, 2025 @ 03:02:28.325","-",mqtt,"iot/sensor/temperatura","27.93","192.168.1.2","-"
"Apr 26, 2025 @ 03:02:28.325","-",mqtt,"iot/sensor/temperatura","27.93","192.168.1.2","-"
"Apr 26, 2025 @ 03:01:57.303","-",mqtt,"iot/sensor/temperatura","27.21","192.168.1.2","-"
"Apr 26, 2025 @ 03:01:57.303","-",mqtt,"iot/sensor/temperatura","27.21","192.168.1.2","-"
"Apr 26, 2025 @ 03:01:18.285","-",mqtt,"iot/sensor/temperatura","22.63","192.168.1.2","-"
"Apr 26, 2025 @ 03:01:18.285","-",mqtt,"iot/sensor/temperatura","22.63","192.168.1.2","-"
"Apr 26, 2025 @ 03:00:38.267","-",mqtt,"iot/sensor/temperatura","22.66","192.168.1.2","-"
"Apr 26, 2025 @ 03:00:38.267","-",mqtt,"iot/sensor/temperatura","22.66","192.168.1.2","-"
"Apr 26, 2025 @ 03:00:04.251","-",mqtt,"iot/sensor/temperatura","25.35","192.168.1.2","-"
"Apr 26, 2025 @ 03:00:04.251","-",mqtt,"iot/sensor/temperatura","25.35","192.168.1.2","-"
"Apr 26, 2025 @ 02:59:26.233","-",mqtt,"iot/sensor/temperatura","20.72","192.168.1.2","-"
"Apr 26, 2025 @ 02:59:26.233","-",mqtt,"iot/sensor/temperatura","20.72","192.168.1.2","-"
"Apr 26, 2025 @ 02:59:04.222","-",mqtt,"iot/sensor/temperatura","29.73","192.168.1.2","-"
"Apr 26, 2025 @ 02:59:04.222","-",mqtt,"iot/sensor/temperatura","29.73","192.168.1.2","-"
"Apr 26, 2025 @ 02:58:37.211","-",mqtt,"iot/sensor/temperatura","21.92","192.168.1.2","-"
"Apr 26, 2025 @ 02:58:37.211","-",mqtt,"iot/sensor/temperatura","21.92","192.168.1.2","-"
"Apr 26, 2025 @ 02:58:08.193","-",mqtt,"iot/sensor/temperatura","26.99","192.168.1.2","-"
"Apr 26, 2025 @ 02:58:08.193","-",mqtt,"iot/sensor/temperatura","26.99","192.168.1.2","-"
"Apr 26, 2025 @ 02:57:44.184","-",mqtt,"iot/sensor/temperatura","29.63","192.168.1.2","-"
"Apr 26, 2025 @ 02:57:44.183","-",mqtt,"iot/sensor/temperatura","29.63","192.168.1.2","-"
"Apr 26, 2025 @ 02:57:36.177","-",mqtt,"iot/sensor/temperatura","23.23","192.168.1.2","-"
"Apr 26, 2025 @ 02:57:36.177","-",mqtt,"iot/sensor/temperatura","23.23","192.168.1.2","-"
"Apr 26, 2025 @ 02:54:47.099","-",mqtt,"iot/sensor/temperatura","29.69","192.168.1.2","-"
"Apr 26, 2025 @ 02:54:47.099","-",mqtt,"iot/sensor/temperatura","29.69","192.168.1.2","-"
"Apr 26, 2025 @ 02:54:14.086","-",mqtt,"iot/sensor/temperatura","29.96","192.168.1.2","-"
"Apr 26, 2025 @ 02:54:14.086","-",mqtt,"iot/sensor/temperatura","29.96","192.168.1.2","-"
"Apr 26, 2025 @ 02:53:38.069","-",mqtt,"iot/sensor/temperatura","29.35","192.168.1.2","-"
"Apr 26, 2025 @ 02:53:38.069","-",mqtt,"iot/sensor/temperatura","29.35","192.168.1.2","-"
"Apr 26, 2025 @ 02:53:12.057","-",mqtt,"iot/sensor/temperatura","25.17","192.168.1.2","-"
"Apr 26, 2025 @ 02:53:12.057","-",mqtt,"iot/sensor/temperatura","25.17","192.168.1.2","-"
"Apr 26, 2025 @ 02:52:35.043","-",mqtt,"iot/sensor/temperatura","24.16","192.168.1.2","-"
"Apr 26, 2025 @ 02:52:35.043","-",mqtt,"iot/sensor/temperatura","24.16","192.168.1.2","-"
"Apr 26, 2025 @ 02:52:06.031","-",mqtt,"iot/sensor/temperatura","22.67","192.168.1.2","-"
"Apr 26, 2025 @ 02:52:06.031","-",mqtt,"iot/sensor/temperatura","22.67","192.168.1.2","-"
"Apr 26, 2025 @ 02:51:31.015","-",mqtt,"iot/sensor/temperatura","21.49","192.168.1.2","-"
"Apr 26, 2025 @ 02:51:31.015","-",mqtt,"iot/sensor/temperatura","21.49","192.168.1.2","-"
"Apr 26, 2025 @ 02:51:00.000","-",mqtt,"iot/sensor/temperatura","24.74","192.168.1.2","-"
"Apr 26, 2025 @ 02:51:00.000","-",mqtt,"iot/sensor/temperatura","24.74","192.168.1.2","-"
"Apr 26, 2025 @ 02:50:18.979","-",mqtt,"iot/sensor/temperatura","27.24","192.168.1.2","-"
"Apr 26, 2025 @ 02:50:18.979","-",mqtt,"iot/sensor/temperatura","27.24","192.168.1.2","-"
"Apr 26, 2025 @ 02:49:38.959","-",mqtt,"iot/sensor/temperatura","20.74","192.168.1.2","-"
"Apr 26, 2025 @ 02:49:38.959","-",mqtt,"iot/sensor/temperatura","20.74","192.168.1.2","-"
"Apr 26, 2025 @ 02:49:18.948","-",mqtt,"iot/sensor/temperatura","28.16","192.168.1.2","-"
"Apr 26, 2025 @ 02:49:18.948","-",mqtt,"iot/sensor/temperatura","28.16","192.168.1.2","-"
"Apr 26, 2025 @ 02:48:50.936","-",mqtt,"iot/sensor/temperatura","19.11","192.168.1.2","-"
"Apr 26, 2025 @ 02:48:50.935","-",mqtt,"iot/sensor/temperatura","19.11","192.168.1.2","-"
"Apr 26, 2025 @ 02:48:26.923","-",mqtt,"iot/sensor/temperatura","26.99","192.168.1.2","-"
"Apr 26, 2025 @ 02:48:26.923","-",mqtt,"iot/sensor/temperatura","26.99","192.168.1.2","-"
"Apr 26, 2025 @ 02:48:05.912","-",mqtt,"iot/sensor/temperatura","22.44","192.168.1.2","-"
"Apr 26, 2025 @ 02:48:05.912","-",mqtt,"iot/sensor/temperatura","22.44","192.168.1.2","-"
"Apr 26, 2025 @ 02:47:33.896","-",mqtt,"iot/sensor/temperatura","28.04","192.168.1.2","-"
"Apr 26, 2025 @ 02:47:33.896","-",mqtt,"iot/sensor/temperatura","28.04","192.168.1.2","-"
"Apr 26, 2025 @ 02:47:10.884","-",mqtt,"iot/sensor/temperatura","23.16","192.168.1.2","-"
"Apr 26, 2025 @ 02:47:10.884","-",mqtt,"iot/sensor/temperatura","23.16","192.168.1.2","-"
"Apr 26, 2025 @ 02:46:32.866","-",mqtt,"iot/sensor/temperatura","28.86","192.168.1.2","-"
"Apr 26, 2025 @ 02:46:32.866","-",mqtt,"iot/sensor/temperatura","28.86","192.168.1.2","-"
"Apr 26, 2025 @ 02:45:53.848","-",mqtt,"iot/sensor/temperatura","28.34","192.168.1.2","-"
"Apr 26, 2025 @ 02:45:53.848","-",mqtt,"iot/sensor/temperatura","28.34","192.168.1.2","-"
"Apr 26, 2025 @ 02:45:31.837","-",mqtt,"iot/sensor/temperatura","22.01","192.168.1.2","-"
"Apr 26, 2025 @ 02:45:31.837","-",mqtt,"iot/sensor/temperatura","22.01","192.168.1.2","-"
"Apr 26, 2025 @ 02:44:53.820","-",mqtt,"iot/sensor/temperatura","19.73","192.168.1.2","-"
"Apr 26, 2025 @ 02:44:53.820","-",mqtt,"iot/sensor/temperatura","19.73","192.168.1.2","-"
"Apr 26, 2025 @ 02:44:34.811","-",mqtt,"iot/sensor/temperatura","29.11","192.168.1.2","-"
"Apr 26, 2025 @ 02:44:34.811","-",mqtt,"iot/sensor/temperatura","29.11","192.168.1.2","-"
"Apr 26, 2025 @ 02:44:03.788","-",mqtt,"iot/sensor/temperatura","24.05","192.168.1.2","-"
"Apr 26, 2025 @ 02:44:03.788","-",mqtt,"iot/sensor/temperatura","24.05","192.168.1.2","-"
"Apr 26, 2025 @ 02:43:23.769","-",mqtt,"iot/sensor/temperatura","27.24","192.168.1.2","-"
"Apr 26, 2025 @ 02:43:23.769","-",mqtt,"iot/sensor/temperatura","27.24","192.168.1.2","-"
"Apr 26, 2025 @ 02:43:00.757","-",mqtt,"iot/sensor/temperatura","26.23","192.168.1.2","-"
"Apr 26, 2025 @ 02:43:00.757","-",mqtt,"iot/sensor/temperatura","26.23","192.168.1.2","-"
"Apr 26, 2025 @ 02:42:20.738","-",mqtt,"iot/sensor/temperatura","29.9","192.168.1.2","-"
"Apr 26, 2025 @ 02:42:20.738","-",mqtt,"iot/sensor/temperatura","29.9","192.168.1.2","-"
"Apr 26, 2025 @ 02:41:59.728","-",mqtt,"iot/sensor/temperatura","28.56","192.168.1.2","-"
"Apr 26, 2025 @ 02:41:59.728","-",mqtt,"iot/sensor/temperatura","28.56","192.168.1.2","-"
"Apr 26, 2025 @ 02:41:35.715","-",mqtt,"iot/sensor/temperatura","29.61","192.168.1.2","-"
"Apr 26, 2025 @ 02:41:35.715","-",mqtt,"iot/sensor/temperatura","29.61","192.168.1.2","-"
"Apr 26, 2025 @ 02:41:15.705","-",mqtt,"iot/sensor/temperatura","26.81","192.168.1.2","-"
"Apr 26, 2025 @ 02:41:15.705","-",mqtt,"iot/sensor/temperatura","26.81","192.168.1.2","-"
"Apr 26, 2025 @ 02:33:16.441","-",mqtt,"iot/sensor/temperatura","28.37","192.168.1.2","-"
"Apr 26, 2025 @ 02:33:16.441","-",mqtt,"iot/sensor/temperatura","28.37","192.168.1.2","-"
"Apr 26, 2025 @ 02:32:48.427","-",mqtt,"iot/sensor/temperatura","21.66","192.168.1.2","-"
"Apr 26, 2025 @ 02:32:48.427","-",mqtt,"iot/sensor/temperatura","21.66","192.168.1.2","-"
"Apr 26, 2025 @ 02:32:27.418","-",mqtt,"iot/sensor/temperatura","20.5","192.168.1.2","-"
"Apr 26, 2025 @ 02:32:27.418","-",mqtt,"iot/sensor/temperatura","20.5","192.168.1.2","-"
"Apr 26, 2025 @ 02:32:04.407","-",mqtt,"iot/sensor/temperatura","21.23","192.168.1.2","-"
"Apr 26, 2025 @ 02:32:04.407","-",mqtt,"iot/sensor/temperatura","21.23","192.168.1.2","-"
"Apr 26, 2025 @ 02:31:24.386","-",mqtt,"iot/sensor/temperatura","24.2","192.168.1.2","-"
"Apr 26, 2025 @ 02:31:24.386","-",mqtt,"iot/sensor/temperatura","24.2","192.168.1.2","-"
"Apr 26, 2025 @ 02:30:54.371","-",mqtt,"iot/sensor/temperatura","22.81","192.168.1.2","-"
"Apr 26, 2025 @ 02:30:54.370","-",mqtt,"iot/sensor/temperatura","22.81","192.168.1.2","-"
"Apr 26, 2025 @ 02:30:33.360","-",mqtt,"iot/sensor/temperatura","18.72","192.168.1.2","-"
"Apr 26, 2025 @ 02:30:33.360","-",mqtt,"iot/sensor/temperatura","18.72","192.168.1.2","-"
"Apr 26, 2025 @ 02:29:18.321","-",mqtt,"iot/sensor/temperatura","20.69","192.168.1.2","-"
"Apr 26, 2025 @ 02:29:18.321","-",mqtt,"iot/sensor/temperatura","20.69","192.168.1.2","-"
"Apr 26, 2025 @ 02:28:53.309","-",mqtt,"iot/sensor/temperatura","25.15","192.168.1.2","-"
"Apr 26, 2025 @ 02:28:53.309","-",mqtt,"iot/sensor/temperatura","25.15","192.168.1.2","-"
"Apr 26, 2025 @ 02:28:32.298","-",mqtt,"iot/sensor/temperatura","22.39","192.168.1.2","-"
"Apr 26, 2025 @ 02:28:32.298","-",mqtt,"iot/sensor/temperatura","22.39","192.168.1.2","-"
"Apr 26, 2025 @ 02:14:33.890","-",mqtt,"iot/sensor/temperatura","26.53","192.168.1.2","-"
"Apr 26, 2025 @ 02:14:33.889","-",mqtt,"iot/sensor/temperatura","26.53","192.168.1.2","-"
"Apr 26, 2025 @ 02:14:09.878","-",mqtt,"iot/sensor/temperatura","28.1","192.168.1.2","-"
"Apr 26, 2025 @ 02:14:09.878","-",mqtt,"iot/sensor/temperatura","28.1","192.168.1.2","-"
"Apr 26, 2025 @ 02:13:45.868","-",mqtt,"iot/sensor/temperatura","22.21","192.168.1.2","-"
"Apr 26, 2025 @ 02:13:45.868","-",mqtt,"iot/sensor/temperatura","22.21","192.168.1.2","-"
"Apr 26, 2025 @ 02:13:14.853","-",mqtt,"iot/sensor/temperatura","27.84","192.168.1.2","-"
"Apr 26, 2025 @ 02:13:14.853","-",mqtt,"iot/sensor/temperatura","27.84","192.168.1.2","-"
"Apr 26, 2025 @ 02:12:43.839","-",mqtt,"iot/sensor/temperatura","24.65","192.168.1.2","-"
"Apr 26, 2025 @ 02:12:43.839","-",mqtt,"iot/sensor/temperatura","24.65","192.168.1.2","-"
"Apr 26, 2025 @ 02:12:23.828","-",mqtt,"iot/sensor/temperatura","24.58","192.168.1.2","-"
"Apr 26, 2025 @ 02:12:23.828","-",mqtt,"iot/sensor/temperatura","24.58","192.168.1.2","-"
"Apr 26, 2025 @ 02:12:01.817","-",mqtt,"iot/sensor/temperatura","26.6","192.168.1.2","-"
"Apr 26, 2025 @ 02:12:01.817","-",mqtt,"iot/sensor/temperatura","26.6","192.168.1.2","-"
"Apr 26, 2025 @ 02:11:21.797","-",mqtt,"iot/sensor/temperatura","29.4","192.168.1.2","-"
"Apr 26, 2025 @ 02:11:21.797","-",mqtt,"iot/sensor/temperatura","29.4","192.168.1.2","-"
"Apr 26, 2025 @ 02:10:55.786","-",mqtt,"iot/sensor/temperatura","25.82","192.168.1.2","-"
"Apr 26, 2025 @ 02:10:55.786","-",mqtt,"iot/sensor/temperatura","25.82","192.168.1.2","-"
"Apr 26, 2025 @ 02:10:20.769","-",mqtt,"iot/sensor/temperatura","21.26","192.168.1.2","-"
"Apr 26, 2025 @ 02:10:20.769","-",mqtt,"iot/sensor/temperatura","21.26","192.168.1.2","-"
"Apr 26, 2025 @ 02:09:55.758","-",mqtt,"iot/sensor/temperatura","27.13","192.168.1.2","-"
"Apr 26, 2025 @ 02:09:55.758","-",mqtt,"iot/sensor/temperatura","27.13","192.168.1.2","-"
"Apr 26, 2025 @ 02:09:16.739","-",mqtt,"iot/sensor/temperatura","27.63","192.168.1.2","-"
"Apr 26, 2025 @ 02:09:16.739","-",mqtt,"iot/sensor/temperatura","27.63","192.168.1.2","-"
"Apr 26, 2025 @ 02:08:49.727","-",mqtt,"iot/sensor/temperatura","27.61","192.168.1.2","-"
"Apr 26, 2025 @ 02:08:49.727","-",mqtt,"iot/sensor/temperatura","27.61","192.168.1.2","-"
"Apr 26, 2025 @ 02:08:27.717","-",mqtt,"iot/sensor/temperatura","22.81","192.168.1.2","-"
"Apr 26, 2025 @ 02:08:27.717","-",mqtt,"iot/sensor/temperatura","22.81","192.168.1.2","-"
"Apr 26, 2025 @ 02:07:48.698","-",mqtt,"iot/sensor/temperatura","21.48","192.168.1.2","-"
"Apr 26, 2025 @ 02:07:48.698","-",mqtt,"iot/sensor/temperatura","21.48","192.168.1.2","-"
"Apr 26, 2025 @ 02:07:23.686","-",mqtt,"iot/sensor/temperatura","26.78","192.168.1.2","-"
"Apr 26, 2025 @ 02:07:23.686","-",mqtt,"iot/sensor/temperatura","26.78","192.168.1.2","-"
"Apr 26, 2025 @ 02:06:56.673","-",mqtt,"iot/sensor/temperatura","22.3","192.168.1.2","-"
"Apr 26, 2025 @ 02:06:56.673","-",mqtt,"iot/sensor/temperatura","22.3","192.168.1.2","-"
"Apr 26, 2025 @ 02:06:17.655","-",mqtt,"iot/sensor/temperatura","23.84","192.168.1.2","-"
"Apr 26, 2025 @ 02:06:17.655","-",mqtt,"iot/sensor/temperatura","23.84","192.168.1.2","-"
"Apr 26, 2025 @ 02:05:53.643","-",mqtt,"iot/sensor/temperatura","25.86","192.168.1.2","-"
"Apr 26, 2025 @ 02:05:53.643","-",mqtt,"iot/sensor/temperatura","25.86","192.168.1.2","-"
"Apr 26, 2025 @ 02:05:24.629","-",mqtt,"iot/sensor/temperatura","20.82","192.168.1.2","-"
"Apr 26, 2025 @ 02:05:24.629","-",mqtt,"iot/sensor/temperatura","20.82","192.168.1.2","-"
"Apr 26, 2025 @ 02:04:54.615","-",mqtt,"iot/sensor/temperatura","22.43","192.168.1.2","-"
"Apr 26, 2025 @ 02:04:54.615","-",mqtt,"iot/sensor/temperatura","22.43","192.168.1.2","-"
"Apr 26, 2025 @ 02:04:34.605","-",mqtt,"iot/sensor/temperatura","18.31","192.168.1.2","-"
"Apr 26, 2025 @ 02:04:34.605","-",mqtt,"iot/sensor/temperatura","18.31","192.168.1.2","-"
"Apr 26, 2025 @ 02:03:59.581","-",mqtt,"iot/sensor/temperatura","29.06","192.168.1.2","-"
"Apr 26, 2025 @ 02:03:59.581","-",mqtt,"iot/sensor/temperatura","29.06","192.168.1.2","-"
"Apr 26, 2025 @ 02:03:20.561","-",mqtt,"iot/sensor/temperatura","19.47","192.168.1.2","-"
"Apr 26, 2025 @ 02:03:20.561","-",mqtt,"iot/sensor/temperatura","19.47","192.168.1.2","-"
"Apr 26, 2025 @ 02:02:46.546","-",mqtt,"iot/sensor/temperatura","22.93","192.168.1.2","-"
"Apr 26, 2025 @ 02:02:46.546","-",mqtt,"iot/sensor/temperatura","22.93","192.168.1.2","-"
"Apr 26, 2025 @ 02:02:15.530","-",mqtt,"iot/sensor/temperatura","20.88","192.168.1.2","-"
"Apr 26, 2025 @ 02:02:15.530","-",mqtt,"iot/sensor/temperatura","20.88","192.168.1.2","-"
"Apr 26, 2025 @ 02:01:46.517","-",mqtt,"iot/sensor/temperatura","23.58","192.168.1.2","-"
"Apr 26, 2025 @ 02:01:46.517","-",mqtt,"iot/sensor/temperatura","23.58","192.168.1.2","-"
"Apr 26, 2025 @ 02:01:11.500","-",mqtt,"iot/sensor/temperatura","26.26","192.168.1.2","-"
"Apr 26, 2025 @ 02:01:11.500","-",mqtt,"iot/sensor/temperatura","26.26","192.168.1.2","-"
"Apr 26, 2025 @ 02:00:43.488","-",mqtt,"iot/sensor/temperatura","19.51","192.168.1.2","-"
"Apr 26, 2025 @ 02:00:43.488","-",mqtt,"iot/sensor/temperatura","19.51","192.168.1.2","-"
"Apr 26, 2025 @ 02:00:18.476","-",mqtt,"iot/sensor/temperatura","18.91","192.168.1.2","-"
"Apr 26, 2025 @ 02:00:18.475","-",mqtt,"iot/sensor/temperatura","18.91","192.168.1.2","-"
"Apr 26, 2025 @ 01:59:43.458","-",mqtt,"iot/sensor/temperatura","26.03","192.168.1.2","-"
"Apr 26, 2025 @ 01:59:43.458","-",mqtt,"iot/sensor/temperatura","26.03","192.168.1.2","-"
